Spike-contrast (120.0 s),Spike-contrast (108.0 s),Spike-contrast (97.2 s),Spike-contrast (87.48 s),Spike-contrast (78.732 s),Spike-contrast (70.859 s),Spike-contrast (63.773 s),Spike-contrast (57.396 s),Spike-contrast (51.656 s),Spike-contrast (46.49 s),Spike-contrast (41.841 s),Spike-contrast (37.657 s),Spike-contrast (33.892 s),Spike-contrast (30.502 s),Spike-contrast (27.452 s),Spike-contrast (24.707 s),Spike-contrast (22.236 s),Spike-contrast (20.013 s),Spike-contrast (18.011 s),Spike-contrast (16.21 s),Spike-contrast (14.589 s),Spike-contrast (13.13 s),Spike-contrast (11.817 s),Spike-contrast (10.636 s),Spike-contrast (9.572 s),Spike-contrast (8.615 s),Spike-contrast (7.753 s),Spike-contrast (6.978 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.338 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.764 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s),group,y,days_after_treatment,chip,recording,file
0.4998310148193586,0.4362100311668886,0.4344189375876502,0.3914878509833918,0.306723528990938,0.2989185586486057,0.2896999863722366,0.2649574932222807,0.2378253823779234,0.2340702769789706,0.1857931173917738,0.2351875016575667,0.2639772957632272,0.1729728427589155,0.1482322969296389,0.2959537472401022,0.3024397920582532,0.2269106240230717,0.3507916837652912,0.3725484691152436,0.2775619040005508,0.4657144668924567,0.4514269359828201,0.4117989733358057,0.537525742410226,0.5328620952074622,0.4566526465804763,0.6181347919260953,0.58376400389278,0.6581772538025705,0.6102706942399347,0.6433004916318149,0.6464974298914106,0.6175830386037795,0.6467528547478921,0.6255659861543788,0.6643551947853578,0.6348208814704283,0.6340177108040936,0.6555658475641725,0.6381756103563913,0.6344823472853521,0.6364254142868724,0.6142210325234301,0.6245841462623997,0.6260842818690199,0.6202043692285204,0.6174137942430941,0.608426060760054,0.6025858064203253,0.5968284805205432,0.5941433687506522,0.5934795220304162,0.5963251451867595,0.602816064714719,0.6026268593167707,0.6023141075373685,0.5949265116233831,0.5844613862246758,0.5806825538923723,0.5719193941509246,0.5528779889409796,0.551492406765611,0.5213734917548506,0.5076102200735206,0.480287607436507,0.4562471683707844,0.4337161583024543,0.4019427529380214,0.368227244604698,0.3442783546156787,0.3153089140273296,0.2994491754754606,0.288904755715232,0.2819614416394772,0.274128304070819,0.2663053797157332,0.2526955959502581,0.2411449171311274,0.2359929453761422,0.219871013797194,0.2043747209978397,0.197969359455216,0.1834940140582638,0.1708347002204703,0.1641579173219266,0.1544418541108465,0.1450824191678458,0.141514324244354,0.1321084654787696,CTRL,0,0,A3,20231115_165828,window02.csv
0.2419739497339937,0.2151898734177215,0.1252981104384516,0.1958123343224734,0.239524747150502,0.1602539138475586,0.2596627787677568,0.2290680123738278,0.1965061091304908,0.2048235462639757,0.1485136493175132,0.1818429284819552,0.2796035884053404,0.2023712609795262,0.2183362012891718,0.2592295394195834,0.2332888477569682,0.254511064956156,0.2628503123774465,0.345036069704041,0.2906136381485226,0.3641785705769798,0.4379870435015885,0.4600692253338724,0.454285897572193,0.4606347443463229,0.4654853401392252,0.5143232666024793,0.4682703810483949,0.4866766327025514,0.5091917269490108,0.4829898192234739,0.504676922161082,0.5345932671013601,0.5474349895993894,0.5358518579177597,0.5584181624098943,0.5753919698836674,0.5655141356364198,0.5664735276629335,0.5577245432120006,0.5570409678111233,0.5435652137790173,0.5193078935438368,0.5277488794814613,0.508406784759061,0.4965548474238946,0.489676386534592,0.4789332631427819,0.4761812893784861,0.4765635187077148,0.4699934596289847,0.4654697050667476,0.4615792719251492,0.4619039907279547,0.4591800682796291,0.4403336494533224,0.436166098926205,0.4305516165360315,0.4196869026650073,0.410468125139899,0.396848028268457,0.3823865242936456,0.3682279745313122,0.3417750708959009,0.3328330944007385,0.3133091372924066,0.2895623695180501,0.2768012352406243,0.2546288491176086,0.2371452194247302,0.2168257694005924,0.2068127812093943,0.2004867837242865,0.1944361737655006,0.1935197892694949,0.1879967515891791,0.1826926678639042,0.1745483572659129,0.1674738568858767,0.1587054070316622,0.1494364467624109,0.143838304922864,0.1361297864668313,0.1262021783818464,0.1213539215296604,0.1164573206098711,0.1119808623276301,0.1086464319584284,0.1031108668217863,CTRL,0,1,A3,20231116_005828,window00.csv
0.0955340071018847,0.0990166621141764,0.1035919147773832,0.2695301830101065,0.2967768369298006,0.3113903305107894,0.2809341709915324,0.3333788582354547,0.2587373833246345,0.269359696997959,0.2658859316630191,0.2921375060059981,0.3197154548994101,0.2901498261796816,0.4041361425060845,0.4165314199278885,0.4345355365881214,0.3862114667521384,0.4648979850306265,0.48643998164765,0.4442839576682789,0.3945462380082855,0.3707360968237065,0.4301868930304877,0.4536932875228189,0.5170829146668228,0.4708625905532488,0.4442112864166859,0.5048478330146591,0.4418690717944806,0.4506692652133964,0.5487551117689167,0.5171118806120873,0.4976604965881831,0.5455109895919299,0.5578841267195292,0.5519448887653327,0.5775853297061957,0.5557422239290666,0.5587563399810017,0.5344717438966134,0.547827786619941,0.5377215607429068,0.5278712232367061,0.5364218490424099,0.5307140771660181,0.5274209165659979,0.5328191659645122,0.5319056793052276,0.5288952517209949,0.527702718173072,0.5261821136869421,0.5183635689946278,0.5127835165727744,0.5096741791274374,0.4968795885180638,0.4922345685226139,0.4954357184588821,0.4812560390763224,0.4780791197552169,0.4613397879821794,0.447841909782795,0.4313239176904546,0.415362011515826,0.405632104731786,0.3860755189573022,0.3620670833791675,0.3485792617894775,0.3232224475056653,0.3059421435233056,0.2878323041932237,0.2650161093113494,0.2555436369415575,0.2498593531419728,0.2458614040178256,0.2413104271573835,0.2318220175661708,0.2212929694579263,0.2133734638267782,0.2006738643016697,0.1931141627012997,0.181169745261748,0.1736216661278537,0.1637961157869989,0.1550320566937112,0.1473259168654355,0.1390463317660381,0.1347660409249595,0.1323105780448903,0.126001991157997,CTRL,0,1,A3,20231116_005828,window01.csv
0.4162094670581987,0.3443308550185873,0.282429039688942,0.2787609062959859,0.2814879783743425,0.2787519180098327,0.32584741298073,0.2670470240191292,0.2593503024175855,0.3442000945085656,0.2904561495907705,0.3819788921242534,0.3441871095778264,0.3709097823550479,0.3538973678802936,0.3178959070501401,0.2994242822696198,0.280263331800675,0.2738669342303418,0.3580877799494543,0.260846684137941,0.2685159214723581,0.2099361564570874,0.2636731679991852,0.2881858513736626,0.2908297091342681,0.344556592083421,0.3289284412895178,0.4031823814351695,0.3667612231878271,0.3627048893676101,0.4426000422086178,0.40077004779607,0.3607168949218766,0.3513169649289645,0.3555514826662055,0.3745436154577677,0.3553447951069702,0.3727137805706345,0.3820094339568294,0.3802022862482336,0.3742495493580404,0.3688844184745632,0.3355148926438065,0.32331902915966,0.3604538644205212,0.2964237613032803,0.3022620956039856,0.3014121038957449,0.3006038013110192,0.3051268840719908,0.3199077944841375,0.3123711322397424,0.3249540498334738,0.3307624272743604,0.3325085911840171,0.3306556708724312,0.3387059327538315,0.3246482912065891,0.3132404713865203,0.3201885338787468,0.3076060481474827,0.296739179254018,0.2967238913226738,0.2861998348557925,0.2769472966561177,0.2548077521040339,0.2304974364643938,0.2222021358190185,0.2027934016021522,0.1928747299420037,0.1797746426482036,0.1740028871445484,0.1761293491429545,0.1760624104605151,0.1759670840185551,0.1696431779549757,0.1608913986816102,0.1564580713367697,0.1453425648254354,0.1416512635719978,0.1342428932712372,0.1256014116720332,0.1178736646812509,0.1086472109746041,0.1075772861071571,0.0967216456378436,0.0919753619583293,0.0895872776772018,0.0837605892676994,CTRL,0,1,A3,20231116_005828,window02.csv
0.3731130150958792,0.1448388412892697,0.2418400652794777,0.290187678498572,0.3939208486332109,0.3072215422276622,0.3178294573643411,0.4041402129055754,0.3499948815271745,0.334636299316139,0.47794944410989,0.5028090624143398,0.3843854273085245,0.4234197288123823,0.4862742837096311,0.4866375027997498,0.4478376989885489,0.434283264224334,0.450390620505563,0.4543317258763234,0.4281313087523468,0.4121988333798666,0.453391125024307,0.4768767485388447,0.5080598694532615,0.4949980513452833,0.4669158076012724,0.4807461926392261,0.5104130439424097,0.4175811257020954,0.472469730392111,0.4419496371459407,0.5054938753390105,0.5313311568790526,0.541523236925601,0.5453662196266033,0.5747044257247901,0.5289786097459894,0.520154568506414,0.5255440216602718,0.5076316123123978,0.5086344804702135,0.5008880400193029,0.4816294787879151,0.4788567947270375,0.4581679352685129,0.451837824709887,0.4551121628970665,0.4457706800605897,0.4339011482114589,0.444034934297433,0.4377401974664252,0.4269523251402727,0.4263100215883708,0.4341056639967932,0.4247991352666486,0.4259006848385849,0.4191542343630243,0.4133029907608964,0.3997746002528104,0.3952063144000764,0.3844366279749484,0.3750158179885112,0.3710139376412528,0.3578298793438293,0.3419006266880913,0.3207831889364468,0.3004483969024208,0.2802277265992398,0.2585122695599422,0.24255942100974,0.2249442645829702,0.2104498989385481,0.2045403245097172,0.2044526576467926,0.1986836736885052,0.1952136817013991,0.1884859026390947,0.1823135204392049,0.1749716308267085,0.1654470252610072,0.157523403215467,0.1527962258554073,0.1460206390972291,0.1350739862379754,0.1304269017500246,0.1217530384603924,0.1182481450797108,0.1144591202307509,0.1079291665952269,CTRL,0,1,A3,20231116_085828,window00.csv
0.1889702038682697,0.1168322007318348,0.0354155776267642,0.139832723470988,0.0744903293256664,0.1140878201777313,0.1805410350235232,0.2297438578149503,0.2079194981704129,0.3150311536087248,0.2848391305525098,0.2201183943651358,0.3090986504377696,0.3490441760689093,0.4163830949233586,0.4498166933227177,0.5172015239118781,0.4978902002595766,0.498610224266976,0.4540085312654186,0.5180726100637447,0.4838778201411269,0.4541229168809815,0.4703640508416428,0.5480082029219682,0.5628265953033121,0.5430877919017724,0.5585778295601226,0.5292635482521786,0.4924188189578691,0.4950643289679639,0.5000998654173541,0.5433865640346988,0.5670612565493142,0.5459586853345146,0.5395953952557556,0.5396840947556416,0.5252270495527405,0.5485001526947679,0.5248326276417399,0.5306798106359395,0.5215812892405943,0.5144594101007196,0.5193282514355968,0.5194057123344099,0.5258656704310126,0.5213968894913761,0.5138964520534689,0.5183174735189792,0.5140746327030379,0.5148862399293805,0.5067236626111737,0.5143453724570267,0.5080633715721135,0.5055311771555998,0.4977720613395096,0.4975151580861509,0.4896523984463139,0.4834187213485157,0.4758474859562242,0.4609871978267605,0.455058669477198,0.4375756282137779,0.42751027255532,0.4073768047662626,0.3847881542995,0.3660169749497823,0.3496563600909469,0.3195429758941558,0.2982186065376369,0.2750332356419567,0.2609886300818484,0.2424291955555421,0.2349411655443578,0.2306859325510737,0.2296502732516679,0.2196032647560409,0.2121371396467726,0.2056163649325917,0.1972605061780043,0.1872781506738453,0.1788936854084911,0.1684273305135112,0.1619565651037048,0.1546781476634725,0.1476969476004778,0.1395993006052534,0.1334000266379274,0.130896380261355,0.1240675723470896,CTRL,0,1,A3,20231116_085828,window01.csv
0.4989155520528745,0.4195769082103636,0.4007025761124121,0.3749414519906323,0.3069463480791576,0.2907841649568478,0.2744730679156908,0.2600069019125579,0.2459591712545625,0.2144828119609373,0.1983732571808441,0.2685775911997546,0.2766149600232216,0.2023485033847157,0.2801851387205032,0.2367801451577827,0.3294228338263306,0.4078215008583522,0.4455876929164477,0.5265501192005902,0.5205327148015134,0.4786831758625703,0.5254319736900617,0.5021914471340729,0.51649645766132,0.5197235878669272,0.4908020308791855,0.5295548025119688,0.5280699407421929,0.5189842345829064,0.5103414952863317,0.5320135108468541,0.4955468163139057,0.5844374592720936,0.5629344512048692,0.5619408453546699,0.5536055501289799,0.5445502289728275,0.5218924718315896,0.5552907868455415,0.5193668417664238,0.5169227228478748,0.4991094034894202,0.4967322583618849,0.5276669485822699,0.5230203595479564,0.5244338292989899,0.5198782826721753,0.5272986880510316,0.5242690218064537,0.5215446298239999,0.5200258372774447,0.5181027894331368,0.513841925082866,0.5146377181648714,0.5103522013475573,0.5056098322441945,0.5077410648062949,0.5024140923323842,0.4919556941247391,0.4837502375791691,0.4695740131219581,0.4667877120534072,0.4579941708425291,0.4309070052737775,0.4135092603080562,0.39134525896198,0.3684264456263903,0.3502218182652601,0.3142119607524241,0.2975734671583995,0.271734578883552,0.2522325018542374,0.2434506057937411,0.2392448396981695,0.234164092949473,0.2247230382268654,0.2179216295458071,0.2154348595122004,0.2073843848208458,0.197275826482165,0.1894255229100509,0.176073542881275,0.1692649240292731,0.1602133798426654,0.1534611243045995,0.1449254644077464,0.1400780512151111,0.1344928453509864,0.1279446878993468,CTRL,0,1,A3,20231116_085828,window02.csv
0.2251311762133799,0.1289352864013992,0.0874508089199825,0.0810559685177087,0.2369916921731526,0.1089309138609532,0.1330345430695234,0.1694359422824661,0.164954088325317,0.2592369916921732,0.2569960647135986,0.2379208570179274,0.1394293834717971,0.325428921460381,0.3349402618179058,0.3003285640047245,0.3682069185264524,0.3999318159924089,0.4014958631224482,0.4278805720897908,0.4200098644532217,0.4952933841256302,0.4958431688239638,0.4604634056137299,0.523310303982805,0.4522074970045072,0.4096105047675501,0.4537271606070023,0.5315052508937441,0.574137552001566,0.5823596908190756,0.6081015570046197,0.6098432190838798,0.6247981345819659,0.6105265191545713,0.5790751898443387,0.5926794484781734,0.5589232641462234,0.555810839258381,0.5546380575519968,0.5269501426400578,0.5143022054399796,0.4963407623816901,0.483657984005114,0.4801364892264499,0.4820457588651967,0.4780674241944816,0.4648707535280969,0.4696561024183953,0.4674642267113467,0.4544578977123794,0.4538281590409777,0.4479678803891911,0.4513242009072399,0.444126399909197,0.4493900916296091,0.4480859285453856,0.4491067695223798,0.4439315526782144,0.4368363350654609,0.4238531473592016,0.4194441073373599,0.4067043835721724,0.3922912752427218,0.381505822055767,0.3700332973639144,0.3530536448926133,0.3313082053420449,0.3185187181184858,0.2927745967827508,0.27435036968711,0.2559478009582115,0.2400052677927694,0.222840671789441,0.210793134289378,0.2001236456739476,0.1960436929338382,0.1882610278070247,0.1826545746581168,0.1748012126391082,0.1692305902955094,0.1633259503296995,0.1560669464716542,0.147050459856019,0.1421056183289044,0.1361969812741701,0.1280180327621244,0.1239110567533571,0.1213405210989893,0.1159155150748764,CTRL,0,1,A3,20231116_165828,window00.csv
0.1731924093202017,0.0792697573865001,0.0311073744895508,0.1400832732804868,0.1098166386420049,0.0121306749939947,0.0764672912162703,0.0787092641524541,0.193330130514853,0.1429257746817199,0.1467291216270317,0.2136680278645207,0.2421731123388582,0.2464168468252061,0.2812290322289779,0.2592733037433684,0.2436551362983858,0.357178775339283,0.3085707004630539,0.2935664771391635,0.3372305625166249,0.3862244128688686,0.2795388570296243,0.3525910535641038,0.359731013396036,0.4316317151971769,0.5092964030300534,0.5032678252462081,0.5959499237084146,0.6116744073912679,0.6489263177903698,0.6437284540479269,0.6664177279628304,0.6515333174830538,0.6454994457618528,0.618520428777998,0.6172506645350125,0.6325384987946617,0.6005724074700249,0.5954814199918702,0.572382578527334,0.5766600564443847,0.5641073756147754,0.5743390685384594,0.5618969869714144,0.5469217186887132,0.5540877467887971,0.5488400640509841,0.5426931615160173,0.5527654332342742,0.5515695201800805,0.543634935428794,0.5423814139350254,0.5369542546040618,0.5326571203621634,0.5267056242044311,0.5206045033297328,0.5167073142816583,0.5108565717990371,0.5052275971627552,0.4940236103423186,0.4895183369233182,0.4762208365268715,0.4665102989939871,0.4536480814783276,0.4345191799316935,0.4171708005919739,0.4047233054131327,0.3761834378274554,0.3533392206825087,0.3260528192398922,0.3044212198431312,0.2841902882703966,0.263921898159643,0.2469075770103105,0.2371447431029721,0.2288399250544578,0.2228547299326452,0.2165066927564685,0.2088219312873621,0.2010148464638793,0.1923958180484437,0.185270138263482,0.1755543432682019,0.16830478047842,0.1622470470787453,0.1556188468458804,0.1511001138016962,0.147263298057216,0.1393432621005414,CTRL,0,1,A3,20231116_165828,window01.csv
0.4998651167372583,0.4011051519583943,0.3439785470502194,0.3278888347147732,0.3219717624908768,0.312936778807086,0.3690069884609134,0.4233707134731025,0.3953356086461888,0.3953406904266294,0.4869982122541849,0.4080123516983585,0.5443565923132195,0.5447924773891071,0.4189684157734328,0.4524413993623419,0.4750576006504569,0.4609255568043095,0.435650862359428,0.4066416573245323,0.33870925480143,0.4150599082659906,0.5129608981963898,0.4551039033242677,0.4723646013501054,0.5481349672402357,0.3347009963386696,0.3935787278730896,0.4685900583790252,0.5634724644578476,0.631853714194407,0.6892890957095725,0.6727672691265096,0.6545495667972834,0.6327482793004314,0.6520394111077716,0.604831913304509,0.6377934347795928,0.6199472774248975,0.6380419348158815,0.6098634290577409,0.6063848181806836,0.6078592055899762,0.5869309487388933,0.5947561177512376,0.576618685922626,0.5896785110742921,0.5843083036504875,0.5934634615312316,0.5755501492376703,0.5802457829351394,0.5844680129581526,0.5739497113297957,0.5759406382527877,0.5784523947534416,0.5714982854944549,0.5699997245070572,0.5613021648946853,0.5549030009070312,0.5427012661502454,0.5489912252284057,0.5213750501669655,0.5210978685201697,0.5095436117346681,0.4869765822282118,0.4660703006043579,0.4525797712971871,0.4199018549567603,0.4092362720189319,0.3751502688979288,0.3504062966223271,0.3227058483665183,0.3036718155496475,0.2789235440345446,0.2616846977193965,0.2483415470114708,0.2374114732394968,0.2274264344696981,0.2224845735617971,0.2125392880098401,0.2075389326160197,0.1966863402437159,0.189586007536462,0.1813405838779293,0.1731481413246572,0.1662969884183876,0.1597907669398642,0.1578615732397372,0.1507700503195916,0.1421688119854169,CTRL,0,1,A3,20231116_165828,window02.csv
0.3248476227250473,0.2779230145136572,0.2055800955557558,0.228366236966255,0.2188514647296145,0.2060478353698938,0.1786050097412412,0.167768220567111,0.1591882352405397,0.1636479856417065,0.148863997746917,0.1979759423226919,0.1475084949294428,0.1768999103903714,0.1864014140320594,0.1565192660583674,0.1480427201484352,0.1889233471454686,0.1783695493424944,0.1632911376894452,0.2290847460462572,0.1859261697307759,0.228058797645368,0.2465118163182118,0.2783852377539315,0.3365532372787212,0.3709109484823899,0.32189966561434,0.3936615147796614,0.3248178181351971,0.3483299213859896,0.4357821516342306,0.5361760729772138,0.5960018517683825,0.583572915354882,0.5844010470762996,0.6026155108370121,0.6128867642196479,0.5926618240043958,0.567763602636772,0.5920210161660071,0.5630926362364487,0.5328038600949571,0.5442330130782337,0.5267273228278291,0.5371199336575744,0.5376424063492347,0.5387360380379175,0.5365182331453977,0.5295522405212513,0.5307055373139574,0.5210626433239082,0.5136421730503886,0.5135192340526553,0.5095043243678542,0.5037544537691095,0.4940053710130339,0.4896088670509942,0.4817986312957192,0.4753278983350026,0.4658078692609724,0.4580154732674028,0.447422419029834,0.4374417420070171,0.4260623879804405,0.4086766568113192,0.3959086945256941,0.3798988218273812,0.3642189608818967,0.3440594405527392,0.3230774194391219,0.3095102702327038,0.2890735411905991,0.2709801823490206,0.2541533479829051,0.2374335428411597,0.2215721845675387,0.2078409064381432,0.1960632133284623,0.1851626956536856,0.1737306371928501,0.166400464399974,0.1571653775280499,0.1505240915359484,0.1438170957143873,0.1398536482762223,0.1333015294421478,0.130621155564793,0.1286013172082592,0.1224087421516272,CTRL,0,2,A3,20231117_162331,window00.csv
0.3778014941302027,0.196504802561366,0.1332710779082177,0.3645314072933133,0.4828322346995334,0.3851463170814294,0.5814943680841853,0.6229946919946745,0.5982865509470882,0.6624818983759996,0.6324866983523513,0.6608499507166911,0.6894974392334267,0.6872271948650088,0.6508989020747292,0.6050551681704557,0.6497688608740468,0.6450057407168635,0.6316898518153636,0.669713910345615,0.5088203694809674,0.548344496728005,0.5097031204678055,0.5204852334291666,0.6221699682179626,0.590221337267368,0.5820747375230986,0.6052928963976617,0.4917883908296432,0.5120405164651608,0.520877436767297,0.5084587066971831,0.4985033684631804,0.5057867044760055,0.564015046092267,0.5367328402288604,0.5454078029490201,0.5245009383529591,0.5372818639116202,0.5156302487739035,0.5256314478833155,0.5141314545766816,0.4942636143778059,0.49094460437317,0.4847317872771342,0.4890986211844301,0.4738922355209413,0.4776501184591458,0.4714367386866947,0.4655106392522087,0.4649255509839477,0.454931996642372,0.4516047933295504,0.4515125428098751,0.449313063920949,0.4424044536746779,0.4352282833403225,0.4348172231030814,0.4175000065263478,0.4198814150735852,0.4088086330054258,0.393499911834974,0.384733991996087,0.3836373436672711,0.3681089444427436,0.3557145176115275,0.3338239544968791,0.3227261195593695,0.2960194855386812,0.2841729954441345,0.2696162139635839,0.2480186648801086,0.232680015065184,0.2197158843474209,0.2084455343049759,0.201658494492593,0.1971634380230719,0.1928655923586197,0.1842842032243006,0.1806287756405373,0.1756590116166617,0.169283446167954,0.1651489822813216,0.1613430625587767,0.157742396798748,0.153424628555602,0.1493615235845457,0.147344346725226,0.1442465211850684,0.1405595043788561,CTRL,0,2,A3,20231117_162331,window01.csv
0.2196781493861639,0.1665070713022981,0.1646287566293459,0.2062051346742396,0.2126188830576942,0.1627700483047288,0.1791472345596318,0.1729886302384916,0.1850637096344195,0.1595171321602672,0.1542469719170997,0.1230099712447513,0.1333657966285085,0.1113665226251381,0.1112089732175482,0.108594533270882,0.1234388275773299,0.1303244134842087,0.1194527172818281,0.1234988287187278,0.1051512904395151,0.1358989557504659,0.1558417605584194,0.1766587469636016,0.1692629949494637,0.1483835157442763,0.1853175062864025,0.2089134700130487,0.2463372948025811,0.2635702979086264,0.229081230487438,0.2348858061561382,0.2860775890560424,0.2503026384161366,0.3083506041301141,0.3495738270623846,0.4094413564419849,0.4277737417174683,0.3953130677323349,0.3949159920957223,0.43341793841859,0.4356905371829859,0.4459811192192795,0.4400217381995215,0.4411466375387439,0.4355920151853772,0.4277049576644865,0.4006440083453639,0.4147310719105823,0.3989802512834625,0.3980554754947297,0.376641718131409,0.3777501757001561,0.3685617348321878,0.3635210678479743,0.35694515025316,0.3510287275237357,0.3439394308122556,0.3285200232712082,0.3180185002069582,0.3073986333056289,0.2946554615253997,0.2850251339910911,0.2697336333040374,0.2610664015065756,0.2483664487384406,0.2362568598299401,0.2257121674562445,0.2085422281188324,0.1994419806791006,0.1872944264706444,0.1766533368257524,0.1636898226511434,0.1553160708748392,0.1447316753472192,0.1345153417003234,0.1277212829045259,0.1193165836186242,0.1112157872275557,0.1044455114760504,0.0991567111091395,0.0936841538000726,0.0898383750233088,0.0864937896054911,0.082921573531439,0.0808115377617057,0.0780989434035961,0.0763939326864501,0.0754323463813051,0.0725910815613118,LSD,1,0,A4,20231115_140043,window00.csv
0.2325099626312663,0.1795693998021522,0.1112946046208534,0.1533149429408432,0.1489632938391563,0.1093307838655175,0.1225523171448552,0.1686487113379995,0.154421240866398,0.1090955790192131,0.1928757809377405,0.1974573187882257,0.2392067509035213,0.1637979211359767,0.1645346121519963,0.201821008631327,0.2198871869672562,0.2191852595108303,0.1809950008276654,0.1642356869555914,0.1952741037229642,0.2133827187080816,0.1907884185446197,0.2191116849022935,0.226692054787039,0.2374839835253462,0.2855421497467017,0.2984375943455046,0.3001458487336899,0.2951457552776376,0.3118750276712251,0.3113008301868303,0.3192972159397062,0.3139856531459652,0.2972286603670465,0.2920090862922643,0.2997492560074244,0.281395335544253,0.3018882158266407,0.2849919407665932,0.2845595831370835,0.2783073825124466,0.2685364972296077,0.2643648508116663,0.2586725919046995,0.256881384878629,0.2579402491159489,0.2519664968872746,0.2438206354662313,0.2404830619269929,0.2332542995956164,0.224882383501327,0.2249730366942423,0.2133221706479046,0.2105270038826451,0.2066474971907799,0.2000282539346735,0.1989393098678761,0.1927189092787656,0.1865699169459515,0.1856141370173078,0.1816873946620074,0.1732969674800536,0.1678547174997504,0.1629768733557476,0.1566551097304306,0.1508508333456436,0.1436436824271532,0.1379200259770202,0.132143218610777,0.1267295191354583,0.1210574882442051,0.1156433545994431,0.1118346324121992,0.1079628236305462,0.1046057506768128,0.1021073557594231,0.0976260200731204,0.0938032575036428,0.0887102740986851,0.0862833774842335,0.0829838348117362,0.0810015822809124,0.0782927698487031,0.0754261659275607,0.0729559952761419,0.0710506806902352,0.0699247670805957,0.0676466055060819,0.0669154161567586,LSD,1,0,A4,20231115_140043,window01.csv
0.3134401824013839,0.2807514146099142,0.242722554734761,0.2129328327075511,0.1995642009670739,0.1761547700754976,0.1748028273588155,0.1619414085235724,0.1441578304975395,0.1345197121401752,0.1246580122963923,0.1084648493543759,0.1047177766534409,0.0992509922115126,0.075711532721341,0.0703730647105177,0.0703500566844289,0.0680838700569601,0.063250051038976,0.0619198667208182,0.0612650589619487,0.0806882613821366,0.0802478758784652,0.0801119941457233,0.0685640981737486,0.0763372941794928,0.0819238526381348,0.0891585145519584,0.086588596337824,0.0937750966843602,0.0945557348098096,0.0936361568766424,0.084739716205359,0.0830102922395011,0.0797820824211502,0.0731947439078963,0.0778371649051023,0.0752601052610054,0.0716227452147352,0.0691730821934873,0.0656050898014724,0.0640576381852977,0.0649232064282424,0.064504347163993,0.0592419865770108,0.0596552090620246,0.0572078302437895,0.0522516931260127,0.0535311469720631,0.0560700085966043,0.0547459893048128,0.0551965703240862,0.0558962942854692,0.0515257335689776,0.0475786798989921,0.0460919919565914,0.047374743256223,0.0478889021662337,0.0499474918360594,0.0491395135173402,0.0469854694698993,0.0450285775190183,0.0436226247116973,0.0407849093353751,0.0364924762544753,0.0328753140006568,0.0318050097039321,0.0273803873531944,0.0264239352173111,0.0234630480424268,0.0216381240004323,0.0202527878245804,0.0185304638724981,0.017328084803543,0.0154948587695403,0.0144955913289609,0.0140422712370438,0.0126879500502035,0.012447453350898,0.0115167948254049,0.0114637978323968,0.0100519370531478,0.0096352188253673,0.0089968530751048,0.0082982326155504,0.0079030786814765,0.0078915916485093,0.0073856400600876,0.007023850735405,0.006478686593536,LSD,1,0,A4,20231115_140043,window02.csv
