,Spike-contrast (120.0 s),Spike-contrast (108.0 s),Spike-contrast (97.2 s),Spike-contrast (87.48 s),Spike-contrast (78.732 s),Spike-contrast (70.859 s),Spike-contrast (63.773 s),Spike-contrast (57.396 s),Spike-contrast (51.656 s),Spike-contrast (46.49 s),Spike-contrast (41.841 s),Spike-contrast (37.657 s),Spike-contrast (33.892 s),Spike-contrast (30.502 s),Spike-contrast (27.452 s),Spike-contrast (24.707 s),Spike-contrast (22.236 s),Spike-contrast (20.013 s),Spike-contrast (18.011 s),Spike-contrast (16.21 s),Spike-contrast (14.589 s),Spike-contrast (13.13 s),Spike-contrast (11.817 s),Spike-contrast (10.636 s),Spike-contrast (9.572 s),Spike-contrast (8.615 s),Spike-contrast (7.753 s),Spike-contrast (6.978 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.338 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.764 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s)
0,0.13551345842575385,0.07604460164258738,0.018464120856063786,0.05934895989449074,0.09012992807422403,0.025298243510580902,0.04793465711549442,0.050121351547734574,0.051767457719089964,0.06163918933409081,0.05713896196372176,0.0449224216306924,0.057113435184395565,0.0347439161414114,0.0492187494413753,0.060126957979251806,0.05500243895139402,0.07103709835208305,0.06647308918239873,0.07236414162599066,0.10405794952881772,0.09386662090818215,0.11796069092872855,0.11893636163269689,0.09556447969924922,0.07678813734691982,0.11137567788696591,0.18388515980210926,0.1975629821065901,0.2503728362093448,0.20311604532506194,0.13208570988298238,0.16043103580896356,0.22626426875508593,0.32564959378506475,0.4485464593228053,0.47099161784321764,0.4651782167651278,0.4767690334504014,0.46722889811882695,0.4767490676267023,0.4755268250081658,0.48007312002532393,0.4714902353820982,0.46332841246033024,0.45916054947932494,0.46052232561256684,0.4462678472907686,0.44231612580849666,0.42767745128256834,0.4239669058346893,0.4074191023771006,0.40851881824942493,0.40648632713732713,0.4015733808154488,0.3956256985261636,0.3891665233969893,0.38481915727250476,0.37785846535817214,0.3624526965684178,0.3524002650882097,0.34323781170518153,0.33199459633110706,0.3220905193141464,0.3071361107864503,0.2909489747090883,0.27771989238346806,0.2638616329524954,0.24907099558648146,0.23214460466582515,0.21914152120594413,0.20440240444833055,0.19138066195629758,0.1779128288500497,0.16555118799499,0.15585411065996463,0.1445889090983936,0.1360410223456254,0.12650926449881003,0.11917829882175676,0.11182063408682967,0.10558988426478615,0.0996663660571374,0.09493175213480426,0.09030579400414762,0.08747825134876543,0.08353551800616028,0.08323043297804952,0.08146151338803728,0.07923195954961737
