,Spike-contrast (30.5 s),Spike-contrast (27.45 s),Spike-contrast (24.705 s),Spike-contrast (22.234 s),Spike-contrast (20.011 s),Spike-contrast (18.01 s),Spike-contrast (16.209 s),Spike-contrast (14.588 s),Spike-contrast (13.129 s),Spike-contrast (11.816 s),Spike-contrast (10.635 s),Spike-contrast (9.571 s),Spike-contrast (8.614 s),Spike-contrast (7.753 s),Spike-contrast (6.977 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.337 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.763 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s)
0,0.18469825089771805,0.11322830997335805,0.057280203868875244,0.14716784431831345,0.15017954361172245,0.09788022703579288,0.10679949032781189,0.11328622726746207,0.10882659562145257,0.12899289453273385,0.1717870615633339,0.17898118427997933,0.14131872203138393,0.16411604158199455,0.195060011714478,0.25674290663032723,0.3115302648788404,0.29154492318911057,0.2326550013866805,0.1684467864404722,0.20948650205018932,0.33722728793606593,0.438212826732048,0.5458413009751487,0.6268396802847223,0.6111773473214531,0.5974637598278739,0.6216570557553277,0.6164445814554069,0.6004431610199326,0.5871239188939545,0.605788699713847,0.6074378780535153,0.614056765748862,0.6111999423883228,0.6161834221937575,0.6233105414812258,0.6067968374907204,0.5974083810388822,0.5717201956179704,0.5458689750160858,0.5262525997747576,0.4892321060624491,0.4733391429123559,0.4619215266720469,0.44456087786214166,0.44152487632048076,0.44464361653419543,0.4270008414352067,0.42645207799271295,0.3998664681626111,0.3853341548750312,0.3533240053746963,0.33110570103883624,0.3078042030725259,0.28747155128278484,0.27769167924046,0.2697244224972212,0.2617934846539431,0.2535003923120129,0.24867395918726903,0.2376832613635088,0.2269004892867497,0.21553372688469002,0.204127399852693,0.1906437913235443,0.18014329578059085,0.16625690633933823,0.15481366466363936,0.14401610499280348,0.13547454904692252,0.1292138646546343,0.12183550417745842,0.11630120807125248,0.11155228603757315,0.10898220415496643,0.10342728556516001
