,Spike-contrast (39.125 s),Spike-contrast (35.212 s),Spike-contrast (31.691 s),Spike-contrast (28.522 s),Spike-contrast (25.67 s),Spike-contrast (23.103 s),Spike-contrast (20.793 s),Spike-contrast (18.713 s),Spike-contrast (16.842 s),Spike-contrast (15.158 s),Spike-contrast (13.642 s),Spike-contrast (12.278 s),Spike-contrast (11.05 s),Spike-contrast (9.945 s),Spike-contrast (8.951 s),Spike-contrast (8.055 s),Spike-contrast (7.25 s),Spike-contrast (6.525 s),Spike-contrast (5.872 s),Spike-contrast (5.285 s),Spike-contrast (4.757 s),Spike-contrast (4.281 s),Spike-contrast (3.853 s),Spike-contrast (3.468 s),Spike-contrast (3.121 s),Spike-contrast (2.809 s),Spike-contrast (2.528 s),Spike-contrast (2.275 s),Spike-contrast (2.048 s),Spike-contrast (1.843 s),Spike-contrast (1.659 s),Spike-contrast (1.493 s),Spike-contrast (1.343 s),Spike-contrast (1.209 s),Spike-contrast (1.088 s),Spike-contrast (0.979 s),Spike-contrast (0.881 s),Spike-contrast (0.793 s),Spike-contrast (0.714 s),Spike-contrast (0.643 s),Spike-contrast (0.578 s),Spike-contrast (0.52 s),Spike-contrast (0.468 s),Spike-contrast (0.422 s),Spike-contrast (0.379 s),Spike-contrast (0.341 s),Spike-contrast (0.307 s),Spike-contrast (0.277 s),Spike-contrast (0.249 s),Spike-contrast (0.224 s),Spike-contrast (0.202 s),Spike-contrast (0.181 s),Spike-contrast (0.163 s),Spike-contrast (0.147 s),Spike-contrast (0.132 s),Spike-contrast (0.119 s),Spike-contrast (0.107 s),Spike-contrast (0.096 s),Spike-contrast (0.087 s),Spike-contrast (0.078 s),Spike-contrast (0.07 s),Spike-contrast (0.063 s),Spike-contrast (0.057 s),Spike-contrast (0.051 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.037 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s)
0,0.694335598997328,0.5886316122131466,0.4737489645220768,0.6607899184786674,0.6739991559658473,0.6537763757398799,0.5393188177243786,0.7520053052823619,0.7970732179831356,0.504269125671301,0.47374541756368904,0.47378684780465863,0.44362710987879306,0.5446440563864741,0.7302323542235565,0.7483671461390576,0.694574979146803,0.6854547254320558,0.6561136676224765,0.7016361519803088,0.6845178757552682,0.7094901150584961,0.6612738767513384,0.6699418884356062,0.6568969779190266,0.5879714371937249,0.6601883391653449,0.5836318733747476,0.6271714375685727,0.6472907630831555,0.5963541747221329,0.6159047251233406,0.6173954314211331,0.5665121914523676,0.5962569929667135,0.5809384135432617,0.5775953810271374,0.5656651902764295,0.5701854269890307,0.5754498610522991,0.5817298239905017,0.573526973962794,0.5703809250199809,0.5729055954418437,0.5590375006751094,0.5453279147587738,0.5290144266881249,0.5406543431425009,0.53154265987155,0.5192402059230797,0.5091406619111742,0.4977973056445489,0.4746298926133741,0.4521226116449201,0.46181104247311017,0.4166489776689736,0.40768361724231367,0.3963355522303114,0.3636301499491455,0.34060227463036913,0.3065170170654009,0.29408076666997984,0.2742100427213689,0.2604051132209316,0.23672225709341285,0.2222632204550622,0.2135552184925933,0.20053012530482037,0.19253846534386096,0.18410577180988738,0.18115103975905747,0.1744583354324126,0.17285123496208268,0.1691999716794495,0.16671636378654836,0.16250849276124005,0.16040052928567308,0.15532451311572804,0.1531362286557678
