Spike-contrast (60.0 s),Spike-contrast (54.0 s),Spike-contrast (48.6 s),Spike-contrast (43.74 s),Spike-contrast (39.366 s),Spike-contrast (35.429 s),Spike-contrast (31.886 s),Spike-contrast (28.698 s),Spike-contrast (25.828 s),Spike-contrast (23.245 s),Spike-contrast (20.921 s),Spike-contrast (18.829 s),Spike-contrast (16.946 s),Spike-contrast (15.251 s),Spike-contrast (13.726 s),Spike-contrast (12.353 s),Spike-contrast (11.118 s),Spike-contrast (10.006 s),Spike-contrast (9.006 s),Spike-contrast (8.105 s),Spike-contrast (7.295 s),Spike-contrast (6.565 s),Spike-contrast (5.909 s),Spike-contrast (5.318 s),Spike-contrast (4.786 s),Spike-contrast (4.307 s),Spike-contrast (3.877 s),Spike-contrast (3.489 s),Spike-contrast (3.14 s),Spike-contrast (2.826 s),Spike-contrast (2.543 s),Spike-contrast (2.289 s),Spike-contrast (2.06 s),Spike-contrast (1.854 s),Spike-contrast (1.669 s),Spike-contrast (1.502 s),Spike-contrast (1.352 s),Spike-contrast (1.217 s),Spike-contrast (1.095 s),Spike-contrast (0.985 s),Spike-contrast (0.887 s),Spike-contrast (0.798 s),Spike-contrast (0.718 s),Spike-contrast (0.647 s),Spike-contrast (0.582 s),Spike-contrast (0.524 s),Spike-contrast (0.471 s),Spike-contrast (0.424 s),Spike-contrast (0.382 s),Spike-contrast (0.344 s),Spike-contrast (0.309 s),Spike-contrast (0.278 s),Spike-contrast (0.25 s),Spike-contrast (0.225 s),Spike-contrast (0.203 s),Spike-contrast (0.183 s),Spike-contrast (0.164 s),Spike-contrast (0.148 s),Spike-contrast (0.133 s),Spike-contrast (0.12 s),Spike-contrast (0.108 s),Spike-contrast (0.097 s),Spike-contrast (0.087 s),Spike-contrast (0.079 s),Spike-contrast (0.071 s),Spike-contrast (0.064 s),Spike-contrast (0.057 s),Spike-contrast (0.052 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.038 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.015 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s),group,y,days_after_treatment,Spike-contrast (30.5 s),Spike-contrast (27.45 s),Spike-contrast (24.705 s),Spike-contrast (22.234 s),Spike-contrast (20.011 s),Spike-contrast (18.01 s),Spike-contrast (16.209 s),Spike-contrast (14.588 s),Spike-contrast (13.129 s),Spike-contrast (11.816 s),Spike-contrast (10.635 s),Spike-contrast (9.571 s),Spike-contrast (8.614 s),Spike-contrast (7.753 s),Spike-contrast (6.977 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.337 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.763 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.014 s),Spike-contrast (0.01 s),Spike-contrast (39.125 s),Spike-contrast (35.212 s),Spike-contrast (31.691 s),Spike-contrast (28.522 s),Spike-contrast (25.67 s),Spike-contrast (23.103 s),Spike-contrast (20.793 s),Spike-contrast (18.713 s),Spike-contrast (16.842 s),Spike-contrast (15.158 s),Spike-contrast (13.642 s),Spike-contrast (12.278 s),Spike-contrast (11.05 s),Spike-contrast (9.945 s),Spike-contrast (8.951 s),Spike-contrast (8.055 s),Spike-contrast (7.25 s),Spike-contrast (6.525 s),Spike-contrast (5.872 s),Spike-contrast (5.285 s),Spike-contrast (4.757 s),Spike-contrast (4.281 s),Spike-contrast (3.853 s),Spike-contrast (3.468 s),Spike-contrast (3.121 s),Spike-contrast (2.809 s),Spike-contrast (2.528 s),Spike-contrast (2.275 s),Spike-contrast (2.048 s),Spike-contrast (1.843 s),Spike-contrast (1.659 s),Spike-contrast (1.493 s),Spike-contrast (1.343 s),Spike-contrast (1.209 s),Spike-contrast (1.088 s),Spike-contrast (0.979 s),Spike-contrast (0.881 s),Spike-contrast (0.793 s),Spike-contrast (0.714 s),Spike-contrast (0.643 s),Spike-contrast (0.578 s),Spike-contrast (0.52 s),Spike-contrast (0.468 s),Spike-contrast (0.422 s),Spike-contrast (0.379 s),Spike-contrast (0.341 s),Spike-contrast (0.307 s),Spike-contrast (0.277 s),Spike-contrast (0.249 s),Spike-contrast (0.224 s),Spike-contrast (0.202 s),Spike-contrast (0.181 s),Spike-contrast (0.163 s),Spike-contrast (0.147 s),Spike-contrast (0.132 s),Spike-contrast (0.119 s),Spike-contrast (0.107 s),Spike-contrast (0.096 s),Spike-contrast (0.078 s),Spike-contrast (0.07 s),Spike-contrast (0.063 s),Spike-contrast (0.051 s),Spike-contrast (0.037 s)
0.1896411645226811,0.1355450236966824,0.0734597156398104,0.1162491536899119,0.1231550440081245,0.0963439404197698,0.1112389979688558,0.1306702775897088,0.1027758970886933,0.1293838862559241,0.1351387948544346,0.15260663507109,0.1830060934326337,0.1578199052132701,0.1753554502369668,0.1989844278943805,0.2144211238997969,0.2720379146919431,0.1417061611374407,0.1719025050778605,0.2072988906875653,0.2465884249293474,0.2543149243662243,0.2136700182683037,0.2186659817308062,0.2694733394211178,0.3045042437117864,0.3763871462140981,0.4289203847534298,0.4426929716430481,0.4877788241762157,0.4738307719380438,0.4838453278897971,0.4991812921706694,0.4795822904184901,0.4719003324825938,0.4646945729335711,0.4650599141158692,0.4673127280314819,0.4621878088980238,0.4700856970637683,0.4609027533807851,0.4416326706135464,0.4332393868577116,0.4103930370952683,0.4043347612611987,0.3871338730858789,0.3763769456917462,0.3678105357213732,0.3550638945490409,0.3458893358938416,0.3380689698343991,0.332332752133166,0.3175819699107984,0.3027536567908673,0.2938855636553553,0.2836936612383011,0.2678111115813152,0.2593551554190864,0.2410170480288463,0.230599526593611,0.216002797249003,0.2007363945649178,0.1887038180807729,0.1775714024259154,0.1661251305850163,0.1568162449364643,0.1460388531774426,0.1380878319747296,0.1279811920905016,0.1208180635386159,0.1156791058014814,0.1097799118569284,0.1026260994009247,0.0974637574532969,0.0936290953118966,0.0883663699481724,0.0855732317409792,0.0831631985333833,0.0796966696294204,0.0782690232401219,0.0759487692653486,0.0764933243304734,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1857668364459536,0.1259903791737408,0.0684069043576683,0.1102150537634408,0.1447368421052631,0.0770373514431239,0.1113469156762874,0.1541454442558008,0.1749434069043576,0.2098189020939445,0.1917798528579513,0.1739640150021539,0.264587872989245,0.2149387830273255,0.2331046992299383,0.234870403888219,0.2004339216545503,0.2769639465405019,0.2457179380725688,0.2322813963608048,0.3160721045760216,0.2600151707934768,0.2589689182940617,0.2367140874142292,0.2349064155401739,0.3129062304266329,0.3912606929041631,0.4005578802517284,0.4198662752093738,0.437004384260301,0.4473721760257669,0.4759897935044255,0.4524367344466701,0.4604983578465227,0.4576106640728197,0.451775812058566,0.4664580089205333,0.457797732407451,0.455542620429468,0.4403601671818818,0.4433125024224667,0.4406067583557589,0.4237753439102718,0.4145561524020723,0.4021693979950164,0.3987138643019414,0.3866129885846231,0.3699020961871183,0.3717120955098285,0.3594947350482955,0.349778522209537,0.3357841994025461,0.3237440433281171,0.3184862424002327,0.3038205451382457,0.2974741352336762,0.2821601126176579,0.2679280520984788,0.2549607695273038,0.2435542065565913,0.2266997590472714,0.2092737920049924,0.1962907332993147,0.18439239194212,0.1749538910739389,0.165199099795428,0.1550639957074394,0.1494813934433285,0.1412899061527189,0.1344726143490667,0.1257720457651421,0.1197304195335537,0.1157626974552964,0.1101288519816711,0.1052563306386222,0.099477573451187,0.0956463030808486,0.0919758829179489,0.0886684289688323,0.0854499695575906,0.0842236230107676,0.0834969412664875,0.0805017475426949,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1963295880149812,0.1432209737827715,0.0943820224719101,0.120374531835206,0.1908614232209737,0.1605992509363296,0.195505617977528,0.1612734082397003,0.2104868913857678,0.2150439866434135,0.2198274774817922,0.1810197995317355,0.236478715915491,0.1822124979495536,0.2189162734435063,0.1859057577745995,0.2161933330634216,0.1981987689342247,0.2222668111384626,0.2407234175068549,0.2513536772501709,0.3128351747069189,0.2106068562835729,0.2383080373461419,0.2550972633854311,0.3153613737117394,0.3987278090943687,0.3979914362292695,0.4493000549009671,0.4711147789295341,0.492734903444476,0.4714962415861292,0.4681902195310889,0.4794155441496857,0.4577679768029694,0.4570624626299794,0.4617615421069092,0.4685773844333232,0.4502335823972874,0.4476269040261109,0.4441741051003613,0.4249971515749717,0.4252238588279904,0.4197749785643713,0.4129127284982332,0.41169314203814,0.3982743581311494,0.3968805736910372,0.3895916589130234,0.3824637509226742,0.3721971494277643,0.3571221289540307,0.3477999369233169,0.3354457194464366,0.3314720253414128,0.3114608267983869,0.3061703197643641,0.2981230264686373,0.2765199295322378,0.263367233388409,0.2474737950698191,0.2346773776767354,0.2145319145135551,0.2022933390344996,0.1916016934783277,0.1791715277251749,0.1691368680535099,0.1595938021293607,0.1509435396765279,0.1439157323009159,0.1336769491319371,0.1277495639813529,0.121133975788691,0.1163754625070721,0.1105976690185956,0.1046469531063698,0.0996278247695997,0.0948765488831844,0.09119755511603,0.0895612207586958,0.0879887107407874,0.0852862012372175,0.0847947077389218,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1911598644942732,0.1106630101629295,0.1297789966123568,0.135425068559445,0.2003548959509598,0.1039683819970963,0.1609130504920148,0.1670430714631392,0.181884174866914,0.2197284626646282,0.1392799035703699,0.1460250337327561,0.2657876181920808,0.2340165561815062,0.2478478334184886,0.2446294259076618,0.2031312963985323,0.2183368729966164,0.2409125176697776,0.2010970590295113,0.2621336669105956,0.2691778466633495,0.2540825786182831,0.2215033819029089,0.2505506580757807,0.3382814497000265,0.4076518651485428,0.4750426819696807,0.4865727057160995,0.5170108121185691,0.5262612597891174,0.5071968846397775,0.4917926933974322,0.5182681688546836,0.4813312393480932,0.4839125870980535,0.4645997865894782,0.4527704693215663,0.4577577028552992,0.4322597570108542,0.4353350687815085,0.4278217333612416,0.4348811726375964,0.4173175658593763,0.4200387302495752,0.4150939213436629,0.4069667146273978,0.4040894593436472,0.3984017149705597,0.387894149203361,0.3820886000384607,0.3713398734144039,0.3622939188944745,0.3495431107781679,0.3379518533733585,0.332449139935081,0.3181236302447613,0.3054123799457303,0.2893662526578227,0.2685516479634746,0.2559699647781376,0.2426610498011572,0.2255171363243137,0.2099051820417656,0.1955546827328391,0.1841250744658326,0.1749318434771229,0.1636126799632434,0.1547157900905653,0.1453290427020585,0.1383320181762062,0.1301154691736633,0.1238677285631231,0.1156870266244307,0.1094078567815531,0.1046610915593369,0.1005109938209951,0.0948367945217293,0.0925144299275929,0.0911096930909981,0.0871040652958446,0.0858002802031106,0.085561878643773,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1087016262532009,0.1022968209166347,,0.0999196568884915,LSD,1,0,0.3177673390439348,0.2336280740536059,0.1681403702680298,0.2736943907156673,0.3255042829510914,0.2254050754591685,0.3012074625131437,0.3131317827095796,0.2918558625086735,0.2650584226837241,0.2832078548595098,0.2945497403436696,0.3424449506758531,0.3446013414255146,0.2850231723469026,0.279074348802895,0.206237724429002,0.2488178262775077,0.3416881391274642,0.4031694915154661,0.4829906055834908,0.4880024567638474,0.4954352468929316,0.5441118632184052,0.4552257807285496,0.5117689081109588,0.4857534319434194,0.5018828480655765,0.480035781352175,0.4834215610242895,0.4553244705587248,0.4424343343614787,0.4542214964746446,0.44347292678964,0.4514083309351253,0.4392269789007417,0.4528970096203845,0.4552346492645001,0.4643222539274196,0.4565915242796793,0.45311294300656,0.4531008950824765,0.4486447199186693,0.4345058044645215,0.425949283496653,0.4147794233218177,0.4059506841871613,0.3941124054387523,0.3850918414589421,0.367573029513328,0.3524999194259276,0.3309768355587859,0.3214019366592285,0.3047781446212676,0.2792786763557536,0.2643416889827916,0.2477150378874729,0.2281687611536576,0.2183947269182993,0.2040122168460783,0.1929074960087406,0.183294696461317,0.1760533497806636,0.165061415472661,0.1592349059464108,0.1491835367985474,0.1408331622402748,0.1300014865817103,0.1252121203976953,0.1199880747692826,0.1152192906539058,0.1077827477267783,0.1030613555614584,0.0962178750035981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3901541120999671,0.2881638238585803,0.338170811437376,0.2936383331370003,0.4409218451825444,0.2929019567704888,0.2817915542851403,0.2706453073550355,0.37787172182188,0.3791470400418853,0.2819121280915673,0.2955666779066818,0.3201523029165907,0.1931236212921893,0.2760230064114202,0.3111255539199731,0.2718474505822027,0.2467961465606339,0.2434998551993012,0.245956467764628,0.2710161591811716,0.3622028760007771,0.3685815463996811,0.3918459708593518,0.4016360606711216,0.3825455667067009,0.4827407776948072,0.4128701295738661,0.4257844033240043,0.4020510477957209,0.4565810142127086,0.3950112268352825,0.4011723104354675,0.3794620860379448,0.3534817262309268,0.3549256811061099,0.3515612277189514,0.3608096402021251,0.3439582937568335,0.3632974253112295,0.3722739706943934,0.3581941781385748,0.3632359645901141,0.3678411916431319,0.3449441813046948,0.3636002963488304,0.3574071081504372,0.3464306894120726,0.3484070194990776,0.3343960478379622,0.3341384692020955,0.3277750450644411,0.3229199098289029,0.3121691467939869,0.3090883980699332,0.2964829050628369,0.2909274451944631,0.2711451813764601,0.2622456149238232,0.2463058978483048,0.2275629108040678,0.2125614417243956,0.2011126589919918,0.1858567731749429,0.174923928690535,0.1639574980053444,0.1562993376476995,0.1461618098386123,0.1421985537163916,0.1340495012305653,0.1283560576318266,0.1215295905573637,0.11546653833327,0.1124734784682733,0.1083005576592663,0.1036930130064208,0.0985304812924524,0.0919765242756972,0.0919740335946437,0.0886315353993321,0.0861215747858647,0.0855394941806714,0.0818952816369262,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2796040343668285,0.2733470302577512,0.1619350018677624,0.2057340306313037,0.2436659325055787,0.288708255134658,0.2835872909248415,0.2726203062813464,0.1972182350572893,0.26542651594191,0.2626490335913081,0.272055261475046,0.2781825504956743,0.167569990121485,0.2590486985480283,0.2017740903987626,0.27483339038234,0.2918892111986263,0.3493563198832283,0.2743896145064968,0.3979541352360269,0.3515016002124035,0.3795394946053667,0.4323871413015935,0.4620414292717105,0.5046344987422824,0.4888469656683067,0.5008900735116854,0.5218833824886847,0.494375061674835,0.4819179023735326,0.4877176129588583,0.4703989062118671,0.4307750945026294,0.4367113656636469,0.4295457932333367,0.4401540737461267,0.4256679746533841,0.4344342915242705,0.4446402765043034,0.4349058226392929,0.4344532285644158,0.4269931913098494,0.4147438074376238,0.4173783577883015,0.4113234428371268,0.4005806163699807,0.3995594758482922,0.3926934461360545,0.3902236535621754,0.380986674650675,0.376183845191506,0.3629118377749226,0.3594598467171594,0.3480075541777715,0.3383045485678795,0.3293662700666354,0.3199949603997233,0.2927893317717713,0.2757755924009649,0.2590768848569537,0.2450290698580357,0.225255118997002,0.2088349889903717,0.1947598209190461,0.1851205536238306,0.1718033319430352,0.1631110833294196,0.1552025951269239,0.1496745172226021,0.1421063043078482,0.1349333633719579,0.128175749048083,0.1217617311457511,0.1174991128651782,0.1106226214286282,0.1057780931724829,0.1011538032001228,0.0965774387416486,0.0937967681919152,0.0908790307189822,0.0882388702779344,0.0865752477081827,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1384615384615384,0.1210090984284532,0.0732009925558312,0.1397409340865276,0.2176407504511398,0.1545690677240844,0.1789965588276604,0.2150403706804086,0.2335790538087874,0.27589877470745,0.2575496677853064,0.2262582669422645,0.2547371270795024,0.2155988676984483,0.1769921689687685,0.1807034969540146,0.2830328019738081,0.283880291153468,0.2745706931820426,0.3924084505971104,0.4029312818470524,0.3785070800010757,0.3874965849536639,0.4159348589954067,0.4382260061934354,0.504118398168827,0.4416863163152496,0.4811538346135621,0.4649335772843497,0.4840279710817487,0.4930559578036914,0.4333330663184793,0.444994659659746,0.4600571680617809,0.4615734044210516,0.453646978274585,0.450182531121394,0.4301737835011203,0.4467035789989537,0.4481560684408555,0.4328696980526609,0.4249491574512793,0.4254230402780832,0.4195597746683023,0.408465795244366,0.4000838844339197,0.4018765611323413,0.3976661581268655,0.3859877989793942,0.3796374986516665,0.3750323086911576,0.3612742698304212,0.3508448008377569,0.3430874087209635,0.3356183462739134,0.3168574593225197,0.3089390557857699,0.2972125399910559,0.2849656388774295,0.2621854006904835,0.2464820746341598,0.2260849036144001,0.2110877042710869,0.1945729772775318,0.1812998485989761,0.1699764440166264,0.1627630242166382,0.1523416176306595,0.1454567173001496,0.1396636666960848,0.1329439186799308,0.1247392556925895,0.1184628328616161,0.1126343819205421,0.106570547198739,0.1009228744165108,0.096678687073308,0.0934326910819346,0.0893494800393063,0.0876715653643533,0.0840561080016775,0.0812134330267684,0.0804637400363006,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2894514767932489,0.1787623066104078,0.0611814345991561,0.1645569620253164,0.1760196905766526,0.1848804500703235,0.1135724331926863,0.2808735822790332,0.1736012749731615,0.247653478279969,0.2473434476854399,0.2082452757821669,0.287210087784047,0.2432336329725432,0.3097577755563936,0.2370244687928976,0.281731607990554,0.2859767631631235,0.3719479179492931,0.4460451595040027,0.438654156547987,0.4097768115772081,0.4495009794418553,0.4961690034591213,0.4640488320085274,0.4880327288008722,0.5238721199001071,0.5183708105725418,0.4936229788196366,0.4955970766868456,0.4811741796229375,0.4803100840717125,0.4944710492219458,0.4692157051858051,0.4399722744439418,0.4632575115210294,0.425482560197447,0.4479791447565709,0.4104061292784245,0.4456529431414353,0.4100846835515642,0.4139983773330293,0.3988707616941352,0.3975229956107153,0.4059196314021913,0.4025797978376604,0.400502653866832,0.3967918131120724,0.3839233192409239,0.3828207511536109,0.3704842071865674,0.3602373286613284,0.3553610804801159,0.3423246594764603,0.3277117015058122,0.3184264960405973,0.3103778865827692,0.2976137509877645,0.2750951043106183,0.2605947699904966,0.2430638318658776,0.2256111398869316,0.2075089602756058,0.1934975801101528,0.1802382120764332,0.1700811271649357,0.1587347437470529,0.1506248644359543,0.1472031330053548,0.1400661338212419,0.1326200730609832,0.1269656821246444,0.1208962510428827,0.1146960527416433,0.107989082573989,0.1039099226298205,0.1002057572867261,0.0958677841271197,0.0922658637685153,0.0897272220145157,0.0856826205043905,0.0835123147461514,0.0846098735383976,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2038725796377264,0.1095565271705184,0.0685196752029981,0.1324797001873829,0.1833853841349156,0.079262960649594,0.1559025608994378,0.1457838850718301,0.1398921474343085,0.2061211742660837,0.1457545343292831,0.1569296500254789,0.2409064388443225,0.2081993260773345,0.2545259111701626,0.1775362961648294,0.1857063634293986,0.2544476571477585,0.2792966220458565,0.3349229423817653,0.3291547324099672,0.3452530353192791,0.3679536526744457,0.4482595792970594,0.4942069606965603,0.4386468360413303,0.5217098405548846,0.5050165076895259,0.4601797704068852,0.486749968103384,0.4886666726074783,0.5007738328221165,0.4856102929007731,0.457724867931677,0.4313074019358536,0.4299426655325848,0.4050999217295952,0.3859970250069403,0.4194876203122766,0.4111925985282065,0.4127603070147883,0.3843138546799887,0.3759782257528325,0.3814728782288015,0.3717041120289325,0.3663140049275799,0.3649240823061299,0.3633149423102315,0.3619667662004933,0.3541352621627974,0.3445941862782343,0.3431215809958856,0.331069764825056,0.3209639159484345,0.3083778720295359,0.2957931572609708,0.2824990996697191,0.2662393310487814,0.2552756744398898,0.2369968462611139,0.2216514851557772,0.2084995066715407,0.1896107775654998,0.1765736319547316,0.1629143910290297,0.1528189322647736,0.1437642083733061,0.1376807962647746,0.1286471642294147,0.1246987185164175,0.1183544021713474,0.1125492096275971,0.108352402588274,0.1036034718567395,0.098281737561744,0.0939011348180133,0.0907013467405274,0.0870835594503383,0.0837911845383955,0.0816650035118848,0.0793257836587922,0.0769182096917096,0.0756871219489484,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1481649004910829,0.1022874127681571,0.0759240113724476,0.1183768415611269,0.1441586973378134,0.0999612302920651,0.105324373223055,0.1519126389247867,0.1320929421779654,0.1647375439447206,0.1791939111546043,0.1908051946261778,0.2557148385239357,0.2014357633761532,0.2356686840829077,0.2294628255916479,0.1632496736144817,0.2351768393302382,0.2984374707742845,0.3400394895894402,0.2188655437892476,0.2490422556460686,0.2926564677888514,0.3451839771690067,0.3929167703466072,0.4446853704866111,0.4592164880687191,0.4188868824808914,0.4404287324097031,0.4514206069670662,0.4269893637076295,0.4386513043810754,0.4691171439100499,0.4327919517482048,0.4181595510840842,0.4264094731743156,0.4329348390905702,0.4112603153103194,0.413503550812933,0.3845973089611861,0.38698177228238,0.3908542434819454,0.3762193881900831,0.3703871621214056,0.3571539569083935,0.3417103700628436,0.3457900120215914,0.3376697596177027,0.3360098470868898,0.3239716119274171,0.3121315412416938,0.303062161101423,0.2964265920963831,0.2816873681538019,0.2727064095918741,0.2613408624622793,0.248515347849319,0.2416645981124547,0.2226250932959321,0.2058299288105528,0.1943648909225241,0.1768135205373004,0.1660251356661284,0.1549879235548127,0.1410001431831057,0.1334727749743602,0.1248472011742461,0.1196891616063954,0.1140143908486972,0.1089742747998034,0.1021419539736789,0.0975362589352446,0.0927965586435145,0.0887841957002966,0.0847912491668096,0.0810638633335435,0.0771590004276124,0.0742799145523252,0.0720127269769271,0.0706744296935991,0.0676503045160647,0.066795854490442,0.0664551807546194,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1935156436589443,0.0945784571292094,0.0044184380224504,0.1071172677334607,0.1397778839264389,0.0447217578218294,0.1281347026510628,0.1643778361595414,0.15064485311679,0.1618700740386912,0.1115499007524785,0.1319956249430457,0.1915865414367769,0.1488501878193988,0.1294944402943819,0.1760157284144614,0.2215641457407043,0.2656417738316822,0.2280298906243728,0.2876755743150551,0.2641290396390438,0.323583511265199,0.3246832171433829,0.4402710529969362,0.4498741896971816,0.4071640583647065,0.5286009801715997,0.4893555533799846,0.4783895991114955,0.506179258049065,0.4807011908831013,0.4906278749034464,0.4904246051304649,0.4417523209485109,0.4237557286640097,0.4485202053846706,0.4290606416865632,0.4165043602281826,0.3940847050905858,0.4052616949756452,0.3952968303031186,0.400842537064541,0.4096707059160754,0.3962539077370761,0.3987382676547052,0.3891033830054189,0.3750958397188684,0.3571861744470657,0.3500700794234893,0.3363626018737419,0.3187779041632658,0.3106236753939711,0.3023736473883486,0.2868371791990867,0.2807864798230183,0.2714314420304972,0.25657958922208,0.2411082727944147,0.2295905750655692,0.2203267416089081,0.2024393747239138,0.1874381758880876,0.1742331156937189,0.1603883411405318,0.1479407944892625,0.1393042288022698,0.1317907575621639,0.1256082230104205,0.1192493754433463,0.1149431799866273,0.1088625072196198,0.1033156402999258,0.0991858556303636,0.0951802837690641,0.0900680304665418,0.0861241709362062,0.0823240954001759,0.0789050318135105,0.0766236196071078,0.0752274303833404,0.0722818273764559,0.0708281748430449,0.0713027402630548,LSD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
