,Spike-contrast (30.5 s),Spike-contrast (27.45 s),Spike-contrast (24.705 s),Spike-contrast (22.234 s),Spike-contrast (20.011 s),Spike-contrast (18.01 s),Spike-contrast (16.209 s),Spike-contrast (14.588 s),Spike-contrast (13.129 s),Spike-contrast (11.816 s),Spike-contrast (10.635 s),Spike-contrast (9.571 s),Spike-contrast (8.614 s),Spike-contrast (7.753 s),Spike-contrast (6.977 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.337 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.763 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s)
0,0.644316787687323,0.4617652553720911,0.3233025974431907,0.4295673748853628,0.5257232083593916,0.2593774376677705,0.3436004961921834,0.3596301528653192,0.304823823068439,0.531594385011217,0.511091011059979,0.37250635428317624,0.43881419031834834,0.2311807822022031,0.3157182842604119,0.4792222245942771,0.6253648706379343,0.6212529341262841,0.6598362493379261,0.7316430880956143,0.7283319921405054,0.7057047474815363,0.6977629361682356,0.7062015937629685,0.696524654047942,0.6799306015206105,0.687413384654235,0.6479404172891402,0.652548898891827,0.5987977173778425,0.5931440654569605,0.5834471958546074,0.5846346915980897,0.5695691325026334,0.6014184213857959,0.6205070396179543,0.6301571580638379,0.6113897456488104,0.6109044369401939,0.6057272342049432,0.6043216970639644,0.6001228354005632,0.5992872031707561,0.6018292956884217,0.5991279162557687,0.5864716420183869,0.5827478928056677,0.5736929696090776,0.5762195388243514,0.5563431678744067,0.5536140443951505,0.5201256821478943,0.5014833857999536,0.47723565859261285,0.4538949552969925,0.420635429258957,0.39814467918182045,0.35734414674597564,0.3310670268610834,0.30187180331331315,0.27843366077810466,0.25561062067038404,0.25208992180914486,0.2380605835707726,0.22818280555755105,0.21945482263078026,0.21459271052500556,0.2030800473000665,0.19233818513903436,0.18772405986035662,0.17570744660782758,0.16930657923321038,0.16444522083442512,0.15390741515025128,0.1534188407452448,0.1472824039307844,0.13967803876999843
