,Spike-contrast (30.5 s),Spike-contrast (27.45 s),Spike-contrast (24.705 s),Spike-contrast (22.234 s),Spike-contrast (20.011 s),Spike-contrast (18.01 s),Spike-contrast (16.209 s),Spike-contrast (14.588 s),Spike-contrast (13.129 s),Spike-contrast (11.816 s),Spike-contrast (10.635 s),Spike-contrast (9.571 s),Spike-contrast (8.614 s),Spike-contrast (7.753 s),Spike-contrast (6.977 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.337 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.763 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s)
0,0.19794402341112027,0.11386658662864861,0.07961281608764163,0.13487656636902529,0.10999628009528913,0.06348015307270953,0.08939770413849242,0.14068318724902096,0.09758067449867708,0.10556877919073417,0.09932746338894363,0.14597632470317523,0.15261874462471192,0.14994067348473955,0.20570921001515702,0.17321550136562555,0.19952712646495938,0.24842625362549794,0.23249389022464287,0.23307601237927394,0.2919634216818881,0.26726448694134836,0.29438460335706096,0.33005038618532023,0.28326164486815614,0.27717543081590906,0.30729364600881626,0.32660989262684065,0.3612896173033534,0.36392723588567416,0.359638520249451,0.36322767012056884,0.3996419603987611,0.3939190682758747,0.39465657485228356,0.41714323708918555,0.4227176219359655,0.42578644791840214,0.4226615345892597,0.4198440105866964,0.4036285796915442,0.3913207543195841,0.3890587024848692,0.37940103471647146,0.37041025026767327,0.35806435820999477,0.350122936577342,0.31950320502855495,0.31729158754586995,0.29889399819932494,0.2842611524740117,0.2662554623339084,0.24872649963175578,0.23115493758852218,0.2144589600821623,0.1996577320410487,0.1814658945887318,0.16767566746255205,0.15384112057181984,0.14084428228126955,0.12960559687733708,0.11970100991952866,0.11270204624774435,0.1050655674209291,0.09861926188848831,0.09362930067278148,0.08888255932748786,0.0833716662246068,0.07970360265477582,0.07590490045484996,0.07331534893436743,0.07177017908028883,0.06979521845999083,0.06748538244943755,0.06839100161456409,0.06510333347786434,0.06361545905161109
