,Spike-contrast (60.0 s),Spike-contrast (54.0 s),Spike-contrast (48.6 s),Spike-contrast (43.74 s),Spike-contrast (39.366 s),Spike-contrast (35.429 s),Spike-contrast (31.886 s),Spike-contrast (28.698 s),Spike-contrast (25.828 s),Spike-contrast (23.245 s),Spike-contrast (20.921 s),Spike-contrast (18.829 s),Spike-contrast (16.946 s),Spike-contrast (15.251 s),Spike-contrast (13.726 s),Spike-contrast (12.353 s),Spike-contrast (11.118 s),Spike-contrast (10.006 s),Spike-contrast (9.006 s),Spike-contrast (8.105 s),Spike-contrast (7.295 s),Spike-contrast (6.565 s),Spike-contrast (5.909 s),Spike-contrast (5.318 s),Spike-contrast (4.786 s),Spike-contrast (4.307 s),Spike-contrast (3.877 s),Spike-contrast (3.489 s),Spike-contrast (3.14 s),Spike-contrast (2.826 s),Spike-contrast (2.543 s),Spike-contrast (2.289 s),Spike-contrast (2.06 s),Spike-contrast (1.854 s),Spike-contrast (1.669 s),Spike-contrast (1.502 s),Spike-contrast (1.352 s),Spike-contrast (1.217 s),Spike-contrast (1.095 s),Spike-contrast (0.985 s),Spike-contrast (0.887 s),Spike-contrast (0.798 s),Spike-contrast (0.718 s),Spike-contrast (0.647 s),Spike-contrast (0.582 s),Spike-contrast (0.524 s),Spike-contrast (0.471 s),Spike-contrast (0.424 s),Spike-contrast (0.382 s),Spike-contrast (0.344 s),Spike-contrast (0.309 s),Spike-contrast (0.278 s),Spike-contrast (0.25 s),Spike-contrast (0.225 s),Spike-contrast (0.203 s),Spike-contrast (0.183 s),Spike-contrast (0.164 s),Spike-contrast (0.148 s),Spike-contrast (0.133 s),Spike-contrast (0.12 s),Spike-contrast (0.108 s),Spike-contrast (0.097 s),Spike-contrast (0.087 s),Spike-contrast (0.079 s),Spike-contrast (0.071 s),Spike-contrast (0.064 s),Spike-contrast (0.057 s),Spike-contrast (0.052 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.038 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.015 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s)
0,0.1310691222195647,0.12461133700071753,0.15516622817507772,0.15492705094475007,0.18153551781870367,0.14607749342262616,0.21932552021047597,0.23450615670995528,0.29447340738218963,0.2942055327698263,0.29784292860678513,0.22898605156090523,0.2790339668982229,0.24116821757808157,0.3302025947488924,0.3473913600807916,0.38729733485546336,0.4132546115436971,0.4050223036641958,0.39270904874380724,0.37045330643937685,0.36827204405896147,0.42685554031297085,0.4266962835443345,0.4106322142189358,0.4115780237852075,0.39955853989934204,0.45497692311538823,0.4767748087111818,0.5006729977022755,0.4703403020501488,0.4720417255155224,0.4783524156411367,0.440160119111291,0.4407126848848506,0.4605958425641608,0.4852975199456708,0.4798585778026871,0.4605573213744527,0.4626903108808093,0.45995415579020604,0.4685310801178873,0.466997444361833,0.4549380320646987,0.45263611552150096,0.44871979591353794,0.43359490041652077,0.41917542313772077,0.40842311323054553,0.39626073773332865,0.37694353666868397,0.36595289315493756,0.35443990920456303,0.34059453871411355,0.32818217482065,0.31621624124373077,0.2960867574167204,0.28170485755740265,0.264640183094241,0.2576236469339064,0.23671423019474575,0.2106406890218719,0.1972642166436576,0.18267467875111384,0.1722398241129205,0.16665064238336075,0.1638633323800949,0.1580721800383862,0.15373246908415486,0.148369553724425,0.14276730715556377,0.13675025360738013,0.1310988901837092,0.12474843438833508,0.11873116393502547,0.11120799031575342,0.10631542680931723,0.1013891619668808,0.09778022440403673,0.09477769160049725,0.09169456400286768,0.0889486142317641,0.08844504347760757
