,Spike-contrast (99.125 s),Spike-contrast (89.212 s),Spike-contrast (80.291 s),Spike-contrast (72.262 s),Spike-contrast (65.036 s),Spike-contrast (58.532 s),Spike-contrast (52.679 s),Spike-contrast (47.411 s),Spike-contrast (42.67 s),Spike-contrast (38.403 s),Spike-contrast (34.563 s),Spike-contrast (31.106 s),Spike-contrast (27.996 s),Spike-contrast (25.196 s),Spike-contrast (22.677 s),Spike-contrast (20.409 s),Spike-contrast (18.368 s),Spike-contrast (16.531 s),Spike-contrast (14.878 s),Spike-contrast (13.39 s),Spike-contrast (12.051 s),Spike-contrast (10.846 s),Spike-contrast (9.762 s),Spike-contrast (8.785 s),Spike-contrast (7.907 s),Spike-contrast (7.116 s),Spike-contrast (6.405 s),Spike-contrast (5.764 s),Spike-contrast (5.188 s),Spike-contrast (4.669 s),Spike-contrast (4.202 s),Spike-contrast (3.782 s),Spike-contrast (3.404 s),Spike-contrast (3.063 s),Spike-contrast (2.757 s),Spike-contrast (2.481 s),Spike-contrast (2.233 s),Spike-contrast (2.01 s),Spike-contrast (1.809 s),Spike-contrast (1.628 s),Spike-contrast (1.465 s),Spike-contrast (1.319 s),Spike-contrast (1.187 s),Spike-contrast (1.068 s),Spike-contrast (0.961 s),Spike-contrast (0.865 s),Spike-contrast (0.779 s),Spike-contrast (0.701 s),Spike-contrast (0.631 s),Spike-contrast (0.568 s),Spike-contrast (0.511 s),Spike-contrast (0.46 s),Spike-contrast (0.414 s),Spike-contrast (0.372 s),Spike-contrast (0.335 s),Spike-contrast (0.302 s),Spike-contrast (0.271 s),Spike-contrast (0.244 s),Spike-contrast (0.22 s),Spike-contrast (0.198 s),Spike-contrast (0.178 s),Spike-contrast (0.16 s),Spike-contrast (0.144 s),Spike-contrast (0.13 s),Spike-contrast (0.117 s),Spike-contrast (0.105 s),Spike-contrast (0.095 s),Spike-contrast (0.085 s),Spike-contrast (0.077 s),Spike-contrast (0.069 s),Spike-contrast (0.062 s),Spike-contrast (0.056 s),Spike-contrast (0.05 s),Spike-contrast (0.045 s),Spike-contrast (0.041 s),Spike-contrast (0.037 s),Spike-contrast (0.033 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.024 s),Spike-contrast (0.022 s),Spike-contrast (0.019 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.01 s)
0,0.1722943995963673,0.0660002522704339,0.03357719475277497,0.05869071644803229,0.1246279011099899,0.05173435923309788,0.08621972754793138,0.05906912209889001,0.08405650857719475,0.07725782038345105,0.05496342078708375,0.05220736629667003,0.0821077194752775,0.06387487386478305,0.07517028254288598,0.06323789101917256,0.06362891019172554,0.08794778002018164,0.0761667507568113,0.09349772956609485,0.09153632694248234,0.12277371342078708,0.11297300706357215,0.12941473259334005,0.13773335015136226,0.13140766902119072,0.11314328960645813,0.1392595862764884,0.19704212916246217,0.19727547931382441,0.2640829969727548,0.23427724520686175,0.2372881718757109,0.2540549268535119,0.29206971548895355,0.33509712018101007,0.37606720498190693,0.3996006988880766,0.4235961027183878,0.4183805725262038,0.4416179845785044,0.4345273088092677,0.43427744202491214,0.44094346847286836,0.4480483347380913,0.4554236067852688,0.4699006288104848,0.46929844072288945,0.4857216515588943,0.47384033499825295,0.47749327091888594,0.4786797743725811,0.47310404678488055,0.458068904018155,0.4463478335937997,0.4294686252199262,0.4142305147076178,0.3985113802724739,0.37828944068215326,0.35661417905907367,0.33522188427937644,0.3144398236151108,0.2950892406228794,0.27303499899239553,0.25329297532206285,0.2334473796436235,0.2151954487707984,0.19659677468179834,0.18131856831092225,0.1644953724156703,0.1519687318037252,0.14009846774152634,0.13048691381688923,0.12128861346847436,0.11356923132298932,0.10729756044643166,0.10054894735738627,0.09572833572354293,0.09134201687434468,0.08704286354435062,0.08435803001435159,0.08236283309962908,0.08061841896592,0.07870676679353683,0.07763555332481992,0.07758738032071043,0.07768397604429068,0.07711511364352422
