,Spike-contrast (120.0 s),Spike-contrast (108.0 s),Spike-contrast (97.2 s),Spike-contrast (87.48 s),Spike-contrast (78.732 s),Spike-contrast (70.859 s),Spike-contrast (63.773 s),Spike-contrast (57.396 s),Spike-contrast (51.656 s),Spike-contrast (46.49 s),Spike-contrast (41.841 s),Spike-contrast (37.657 s),Spike-contrast (33.892 s),Spike-contrast (30.502 s),Spike-contrast (27.452 s),Spike-contrast (24.707 s),Spike-contrast (22.236 s),Spike-contrast (20.013 s),Spike-contrast (18.011 s),Spike-contrast (16.21 s),Spike-contrast (14.589 s),Spike-contrast (13.13 s),Spike-contrast (11.817 s),Spike-contrast (10.636 s),Spike-contrast (9.572 s),Spike-contrast (8.615 s),Spike-contrast (7.753 s),Spike-contrast (6.978 s),Spike-contrast (6.28 s),Spike-contrast (5.652 s),Spike-contrast (5.087 s),Spike-contrast (4.578 s),Spike-contrast (4.12 s),Spike-contrast (3.708 s),Spike-contrast (3.338 s),Spike-contrast (3.004 s),Spike-contrast (2.703 s),Spike-contrast (2.433 s),Spike-contrast (2.19 s),Spike-contrast (1.971 s),Spike-contrast (1.774 s),Spike-contrast (1.596 s),Spike-contrast (1.437 s),Spike-contrast (1.293 s),Spike-contrast (1.164 s),Spike-contrast (1.047 s),Spike-contrast (0.943 s),Spike-contrast (0.848 s),Spike-contrast (0.764 s),Spike-contrast (0.687 s),Spike-contrast (0.618 s),Spike-contrast (0.557 s),Spike-contrast (0.501 s),Spike-contrast (0.451 s),Spike-contrast (0.406 s),Spike-contrast (0.365 s),Spike-contrast (0.329 s),Spike-contrast (0.296 s),Spike-contrast (0.266 s),Spike-contrast (0.24 s),Spike-contrast (0.216 s),Spike-contrast (0.194 s),Spike-contrast (0.175 s),Spike-contrast (0.157 s),Spike-contrast (0.141 s),Spike-contrast (0.127 s),Spike-contrast (0.115 s),Spike-contrast (0.103 s),Spike-contrast (0.093 s),Spike-contrast (0.084 s),Spike-contrast (0.075 s),Spike-contrast (0.068 s),Spike-contrast (0.061 s),Spike-contrast (0.055 s),Spike-contrast (0.049 s),Spike-contrast (0.044 s),Spike-contrast (0.04 s),Spike-contrast (0.036 s),Spike-contrast (0.032 s),Spike-contrast (0.029 s),Spike-contrast (0.026 s),Spike-contrast (0.024 s),Spike-contrast (0.021 s),Spike-contrast (0.019 s),Spike-contrast (0.017 s),Spike-contrast (0.015 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.011 s),Spike-contrast (0.01 s)
0,0.2679901914552485,0.15523908327831745,0.13316985758747524,0.21686666777358232,0.2423991718628327,0.14988254169052337,0.20134076650578642,0.2244820986735149,0.19672642397425782,0.2094288771897896,0.2757742110936412,0.1759253864545318,0.1946260735358758,0.23601638887002926,0.23765565661958976,0.2323696906838215,0.2161092528618726,0.2865797820750305,0.23278973904827,0.26766598471163217,0.2203650761948926,0.23208057370881885,0.2435110908954465,0.2550866991373128,0.2758254575118895,0.2515822499243622,0.2699319194558474,0.26291662525214426,0.26009158084652506,0.2626795793551419,0.2812910260740194,0.2825708141022389,0.300675149236945,0.3248982100531559,0.314501052028167,0.3540240612998894,0.3415528789236616,0.3420875848831386,0.3667317924564095,0.37830166406322613,0.3841560851994035,0.38670390045600955,0.3835831718532447,0.3883133626897045,0.38047746141156785,0.3780099367626509,0.3794753443423565,0.38079375234095836,0.38234923368208834,0.3730774213083493,0.3684422308172537,0.3659861895714806,0.35907228603905705,0.3532191056455225,0.35197057650062913,0.3471259192666046,0.34327724156494704,0.33812662230304436,0.3273647524003152,0.3239596246367612,0.3155396224053631,0.3068860877783037,0.29821278664954104,0.2901114051196688,0.28246139980358625,0.2712886092863478,0.25636899488101617,0.24622771162072515,0.22962549686728445,0.2205678754124797,0.2052551679781068,0.19377326607616732,0.17955202615256138,0.1702185325681904,0.1576410292373138,0.14885824827061014,0.13994442039305105,0.1326400548719857,0.12551591187576977,0.11907593774779694,0.11444081969176659,0.10871200550055284,0.10345064146327722,0.10003402043426662,0.0964501960912261,0.09382775996810422,0.0916062689880972,0.09003360406264845,0.08846999091326685,0.08648345918160304
