,Spike-contrast (39.125 s),Spike-contrast (35.212 s),Spike-contrast (31.691 s),Spike-contrast (28.522 s),Spike-contrast (25.67 s),Spike-contrast (23.103 s),Spike-contrast (20.793 s),Spike-contrast (18.713 s),Spike-contrast (16.842 s),Spike-contrast (15.158 s),Spike-contrast (13.642 s),Spike-contrast (12.278 s),Spike-contrast (11.05 s),Spike-contrast (9.945 s),Spike-contrast (8.951 s),Spike-contrast (8.055 s),Spike-contrast (7.25 s),Spike-contrast (6.525 s),Spike-contrast (5.872 s),Spike-contrast (5.285 s),Spike-contrast (4.757 s),Spike-contrast (4.281 s),Spike-contrast (3.853 s),Spike-contrast (3.468 s),Spike-contrast (3.121 s),Spike-contrast (2.809 s),Spike-contrast (2.528 s),Spike-contrast (2.275 s),Spike-contrast (2.048 s),Spike-contrast (1.843 s),Spike-contrast (1.659 s),Spike-contrast (1.493 s),Spike-contrast (1.343 s),Spike-contrast (1.209 s),Spike-contrast (1.088 s),Spike-contrast (0.979 s),Spike-contrast (0.881 s),Spike-contrast (0.793 s),Spike-contrast (0.714 s),Spike-contrast (0.643 s),Spike-contrast (0.578 s),Spike-contrast (0.52 s),Spike-contrast (0.468 s),Spike-contrast (0.422 s),Spike-contrast (0.379 s),Spike-contrast (0.341 s),Spike-contrast (0.307 s),Spike-contrast (0.277 s),Spike-contrast (0.249 s),Spike-contrast (0.224 s),Spike-contrast (0.202 s),Spike-contrast (0.181 s),Spike-contrast (0.163 s),Spike-contrast (0.147 s),Spike-contrast (0.132 s),Spike-contrast (0.119 s),Spike-contrast (0.107 s),Spike-contrast (0.096 s),Spike-contrast (0.087 s),Spike-contrast (0.078 s),Spike-contrast (0.07 s),Spike-contrast (0.063 s),Spike-contrast (0.057 s),Spike-contrast (0.051 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.037 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s)
0,0.13636534556666918,0.06986538316913589,0.015962247123411297,0.0747537038429721,0.10795668195833646,0.02233586523275927,0.050293299240430175,0.05709934571707904,0.09143039783409791,0.08018726028427464,0.0909603670000752,0.0980296307437768,0.1415168835075581,0.06234488982477251,0.12707753628638038,0.1344288185304956,0.14899977438519968,0.10088741821463489,0.20385389888963287,0.279781153643679,0.23949412720785881,0.22257863219354102,0.24044217492376846,0.254511014676733,0.34836552452235486,0.33467059968865,0.41006064794977054,0.46530626974997713,0.5557867676393129,0.5194795348026461,0.5586656373511087,0.5143823790075103,0.5320232916772386,0.5190408426529656,0.5469179666914994,0.5490879313742457,0.5579280057410069,0.5533236552462766,0.5581167955575506,0.5514828361668508,0.5207008928310682,0.5328292819542978,0.5281032771621462,0.5072835814010145,0.5035630011260178,0.48356088540826253,0.465133165227883,0.45694438248007957,0.4355721628909869,0.41027366885891464,0.3917736016596416,0.3671211131276604,0.3463729996382664,0.32749120188253067,0.3054361511321721,0.2847771170168262,0.2638997548166835,0.24458037217619644,0.22602622538611447,0.21021003680118286,0.1928126470054883,0.17884264885316725,0.16689057134704252,0.15317076531432974,0.1429656488026439,0.13192675490539685,0.12404805784389382,0.1159087955697589,0.10812728508793289,0.10344421660499468,0.09769518781011113,0.09152129348575493,0.08680902724344385,0.0829290543115641,0.08123591480512304,0.08181166707498586,0.07778467180685628,0.07806608810787993,0.07993069103549331
