,Spike-contrast (39.125 s),Spike-contrast (35.212 s),Spike-contrast (31.691 s),Spike-contrast (28.522 s),Spike-contrast (25.67 s),Spike-contrast (23.103 s),Spike-contrast (20.793 s),Spike-contrast (18.713 s),Spike-contrast (16.842 s),Spike-contrast (15.158 s),Spike-contrast (13.642 s),Spike-contrast (12.278 s),Spike-contrast (11.05 s),Spike-contrast (9.945 s),Spike-contrast (8.951 s),Spike-contrast (8.055 s),Spike-contrast (7.25 s),Spike-contrast (6.525 s),Spike-contrast (5.872 s),Spike-contrast (5.285 s),Spike-contrast (4.757 s),Spike-contrast (4.281 s),Spike-contrast (3.853 s),Spike-contrast (3.468 s),Spike-contrast (3.121 s),Spike-contrast (2.809 s),Spike-contrast (2.528 s),Spike-contrast (2.275 s),Spike-contrast (2.048 s),Spike-contrast (1.843 s),Spike-contrast (1.659 s),Spike-contrast (1.493 s),Spike-contrast (1.343 s),Spike-contrast (1.209 s),Spike-contrast (1.088 s),Spike-contrast (0.979 s),Spike-contrast (0.881 s),Spike-contrast (0.793 s),Spike-contrast (0.714 s),Spike-contrast (0.643 s),Spike-contrast (0.578 s),Spike-contrast (0.52 s),Spike-contrast (0.468 s),Spike-contrast (0.422 s),Spike-contrast (0.379 s),Spike-contrast (0.341 s),Spike-contrast (0.307 s),Spike-contrast (0.277 s),Spike-contrast (0.249 s),Spike-contrast (0.224 s),Spike-contrast (0.202 s),Spike-contrast (0.181 s),Spike-contrast (0.163 s),Spike-contrast (0.147 s),Spike-contrast (0.132 s),Spike-contrast (0.119 s),Spike-contrast (0.107 s),Spike-contrast (0.096 s),Spike-contrast (0.087 s),Spike-contrast (0.078 s),Spike-contrast (0.07 s),Spike-contrast (0.063 s),Spike-contrast (0.057 s),Spike-contrast (0.051 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.037 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s)
0,0.1441043863671099,0.07175607519486474,0.01356411432064802,0.0793978297417087,0.11489377961179886,0.017327678434968668,0.05305288094146416,0.05817285648784961,0.088491517652453,0.08069692801467217,0.08702047990218555,0.09859773804065414,0.14362677670793214,0.05979672932905395,0.1203576341127923,0.12463701665902491,0.13766620816139385,0.08428855265168883,0.19312838662462928,0.2673276784349687,0.22935094427969252,0.2162957537239147,0.22755127961672922,0.23838611687622194,0.32729156218441696,0.31166124368986525,0.3976945547529402,0.46053317639079994,0.5422735910312877,0.5111589246511298,0.5438774303223552,0.506348429618973,0.5236402654563249,0.5153952101601983,0.5421616821356134,0.5406827134873082,0.5477173679356465,0.543799184583382,0.5456084102357311,0.5419722173806812,0.5112729295918497,0.5216219793866794,0.5169883259645063,0.4961701427122666,0.4938836420511345,0.4724223949011418,0.4552355152542794,0.4468767453815968,0.42489643711312597,0.4016399618840961,0.38133295634147163,0.3569024186878285,0.3351164854370702,0.316967676880658,0.2957811233767265,0.27492964982455853,0.2550989665005245,0.2357057928110517,0.21735366307211487,0.20095330982869675,0.18489535299378956,0.1710715040996461,0.16004634715446028,0.1465512837064344,0.1365507075356806,0.12602443827351925,0.11851104648178801,0.11104814909985139,0.10347488816444635,0.09934300094485157,0.09400355084836867,0.08839992421761285,0.08435557676922034,0.08082169732743055,0.07942815925681984,0.07986799969792703,0.07653529343987081,0.07618720811867105,0.07854096163704517
