,Spike-contrast (99.125 s),Spike-contrast (89.212 s),Spike-contrast (80.291 s),Spike-contrast (72.262 s),Spike-contrast (65.036 s),Spike-contrast (58.532 s),Spike-contrast (52.679 s),Spike-contrast (47.411 s),Spike-contrast (42.67 s),Spike-contrast (38.403 s),Spike-contrast (34.563 s),Spike-contrast (31.106 s),Spike-contrast (27.996 s),Spike-contrast (25.196 s),Spike-contrast (22.677 s),Spike-contrast (20.409 s),Spike-contrast (18.368 s),Spike-contrast (16.531 s),Spike-contrast (14.878 s),Spike-contrast (13.39 s),Spike-contrast (12.051 s),Spike-contrast (10.846 s),Spike-contrast (9.762 s),Spike-contrast (8.785 s),Spike-contrast (7.907 s),Spike-contrast (7.116 s),Spike-contrast (6.405 s),Spike-contrast (5.764 s),Spike-contrast (5.188 s),Spike-contrast (4.669 s),Spike-contrast (4.202 s),Spike-contrast (3.782 s),Spike-contrast (3.404 s),Spike-contrast (3.063 s),Spike-contrast (2.757 s),Spike-contrast (2.481 s),Spike-contrast (2.233 s),Spike-contrast (2.01 s),Spike-contrast (1.809 s),Spike-contrast (1.628 s),Spike-contrast (1.465 s),Spike-contrast (1.319 s),Spike-contrast (1.187 s),Spike-contrast (1.068 s),Spike-contrast (0.961 s),Spike-contrast (0.865 s),Spike-contrast (0.779 s),Spike-contrast (0.701 s),Spike-contrast (0.631 s),Spike-contrast (0.568 s),Spike-contrast (0.511 s),Spike-contrast (0.46 s),Spike-contrast (0.414 s),Spike-contrast (0.372 s),Spike-contrast (0.335 s),Spike-contrast (0.302 s),Spike-contrast (0.271 s),Spike-contrast (0.244 s),Spike-contrast (0.22 s),Spike-contrast (0.198 s),Spike-contrast (0.178 s),Spike-contrast (0.16 s),Spike-contrast (0.144 s),Spike-contrast (0.13 s),Spike-contrast (0.117 s),Spike-contrast (0.105 s),Spike-contrast (0.095 s),Spike-contrast (0.085 s),Spike-contrast (0.077 s),Spike-contrast (0.069 s),Spike-contrast (0.062 s),Spike-contrast (0.056 s),Spike-contrast (0.05 s),Spike-contrast (0.045 s),Spike-contrast (0.041 s),Spike-contrast (0.037 s),Spike-contrast (0.033 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.024 s),Spike-contrast (0.022 s),Spike-contrast (0.019 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.014 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.01 s)
0,0.15200875432140068,0.07002063120330099,0.019418423106947698,0.05892438942790231,0.10632039701126351,0.04336037693766031,0.05890347942455671,0.053473848555815766,0.05818556930969109,0.04441981710717074,0.0470126575220252,0.045395617263298764,0.06721172075387533,0.048664547786327644,0.04883879781420765,0.05921015947362552,0.07540844206535073,0.07461386193821791,0.06560862049737928,0.09674361547897847,0.08391184342589494,0.11161062785770046,0.1017271662763466,0.12980930076948813,0.12373842979814877,0.1167753986840638,0.1284989405598305,0.14902559384409503,0.22465010594401696,0.22382764581242334,0.27137002341920374,0.26378745653023555,0.27190887106864087,0.2780978565892884,0.3277579146683607,0.3663499495964536,0.44306864289465836,0.4706680393094345,0.4912379731747109,0.5071457222798814,0.5127476678185042,0.48717621035260844,0.5019374433487417,0.5045036265638434,0.5039631735434148,0.4938332968844639,0.4883089986157087,0.4882231343544443,0.47967300685409786,0.46703526181756605,0.4646848854194375,0.45891450976776227,0.44646881889021517,0.43170810206332955,0.4147987931444114,0.3971840824116559,0.37729576737326975,0.36018226674923964,0.340584390646152,0.319706798075964,0.29715918509327005,0.27899606259322424,0.25858573243070715,0.23884650556062056,0.2181065196301673,0.2007652992047277,0.18457436765636281,0.16830985588262856,0.15480422202392036,0.1412516044090674,0.13054563585119944,0.12172232906447392,0.1141554433798303,0.10684268425513603,0.10041605066902567,0.09468767751650731,0.0890896851701606,0.08476934532113911,0.08027210011083191,0.0762227576680844,0.0731332367240076,0.07116128674815582,0.06989049547515812,0.0669056210289038,0.06619815320111055,0.06633604485340787,0.06604038349868409,0.06612957623832581
