,Spike-contrast (60.0 s),Spike-contrast (54.0 s),Spike-contrast (48.6 s),Spike-contrast (43.74 s),Spike-contrast (39.366 s),Spike-contrast (35.429 s),Spike-contrast (31.886 s),Spike-contrast (28.698 s),Spike-contrast (25.828 s),Spike-contrast (23.245 s),Spike-contrast (20.921 s),Spike-contrast (18.829 s),Spike-contrast (16.946 s),Spike-contrast (15.251 s),Spike-contrast (13.726 s),Spike-contrast (12.353 s),Spike-contrast (11.118 s),Spike-contrast (10.006 s),Spike-contrast (9.006 s),Spike-contrast (8.105 s),Spike-contrast (7.295 s),Spike-contrast (6.565 s),Spike-contrast (5.909 s),Spike-contrast (5.318 s),Spike-contrast (4.786 s),Spike-contrast (4.307 s),Spike-contrast (3.877 s),Spike-contrast (3.489 s),Spike-contrast (3.14 s),Spike-contrast (2.826 s),Spike-contrast (2.543 s),Spike-contrast (2.289 s),Spike-contrast (2.06 s),Spike-contrast (1.854 s),Spike-contrast (1.669 s),Spike-contrast (1.502 s),Spike-contrast (1.352 s),Spike-contrast (1.217 s),Spike-contrast (1.095 s),Spike-contrast (0.985 s),Spike-contrast (0.887 s),Spike-contrast (0.798 s),Spike-contrast (0.718 s),Spike-contrast (0.647 s),Spike-contrast (0.582 s),Spike-contrast (0.524 s),Spike-contrast (0.471 s),Spike-contrast (0.424 s),Spike-contrast (0.382 s),Spike-contrast (0.344 s),Spike-contrast (0.309 s),Spike-contrast (0.278 s),Spike-contrast (0.25 s),Spike-contrast (0.225 s),Spike-contrast (0.203 s),Spike-contrast (0.183 s),Spike-contrast (0.164 s),Spike-contrast (0.148 s),Spike-contrast (0.133 s),Spike-contrast (0.12 s),Spike-contrast (0.108 s),Spike-contrast (0.097 s),Spike-contrast (0.087 s),Spike-contrast (0.079 s),Spike-contrast (0.071 s),Spike-contrast (0.064 s),Spike-contrast (0.057 s),Spike-contrast (0.052 s),Spike-contrast (0.046 s),Spike-contrast (0.042 s),Spike-contrast (0.038 s),Spike-contrast (0.034 s),Spike-contrast (0.03 s),Spike-contrast (0.027 s),Spike-contrast (0.025 s),Spike-contrast (0.022 s),Spike-contrast (0.02 s),Spike-contrast (0.018 s),Spike-contrast (0.016 s),Spike-contrast (0.015 s),Spike-contrast (0.013 s),Spike-contrast (0.012 s),Spike-contrast (0.011 s)
0,0.21309919316563836,0.11643727258345199,0.034250909666192056,0.11200759373516848,0.09667781071050527,0.10735273846259133,0.06513038406091691,0.11601039746322395,0.10039680431664398,0.11514350541997692,0.1193217943013262,0.11819724655158804,0.1348248540967595,0.1947884884616195,0.1570600324670526,0.16872164708497359,0.1503359686840199,0.21867019583336178,0.2429672675068779,0.27400206152110856,0.23976777310286151,0.18885694116081322,0.20322970767124754,0.2528074679170215,0.30793349642188056,0.4321727632166063,0.43074731114598225,0.4598119552664158,0.431947134378424,0.3966831189880795,0.42883933352793024,0.40464521752183563,0.44890288137174733,0.43586623439333727,0.42956604892113986,0.4229266017248634,0.4173888852401729,0.42616361074668313,0.41827823348640625,0.4313948601242938,0.430904295814895,0.42929827587631747,0.4220542130259259,0.42119478706390306,0.416625231612481,0.4077703926852705,0.40436581873778243,0.3929058380059394,0.38756769973864713,0.37839867857141396,0.3717005529623492,0.3712797741841887,0.3617075402325329,0.3535311234778444,0.34828400000891,0.3331515640291797,0.3245371549821044,0.30904946387115456,0.2974763559872207,0.28788509231329956,0.2696933686039767,0.25133368110755616,0.23408412804114836,0.21393264995022782,0.20035219585934103,0.18577971592287107,0.17294567828541754,0.1654722341543837,0.15644243738856378,0.14901467209940628,0.1392520783547688,0.13117015697718845,0.12315905269625427,0.11636186282476847,0.1100042169897911,0.10335336660022448,0.0969810008871388,0.09171291302141324,0.08746313804725332,0.08542672750604863,0.08240325586617885,0.07638694451596233,0.07801543239562689
